"filename", "language", "Markdown", "YAML", "Dart", "JSON", "Python", "Groovy", "Properties", "Go", "XML", "Swift", "C++", "Makefile", "Shell Script", "Go Checksum File", "Docker", "SQL", "comment", "blank", "total"
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_in_view/sign_in_view.dart", "Dart", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 108
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_up_view/components/birth_date_input.dart", "Dart", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_up_view/components/first_name_input.dart", "Dart", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_up_view/components/last_name_input.dart", "Dart", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_up_view/components/sign_up_view_header.dart", "Dart", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/authentication_views/sign_up_view/sign_up_view.dart", "Dart", 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 257
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bible_view/bible_view.dart", "Dart", 0, 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 503
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapter_view/bookmarked_chapter_view.dart", "Dart", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 165
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/bookmarked_chapters_view/bookmarked_chapters_view.dart", "Dart", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 177
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/church_view/church_view.dart", "Dart", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 84
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/current_view.dart", "Dart", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 168
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/daily_readings_view/daily_readings_view.dart", "Dart", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 197
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/home_view/home_view.dart", "Dart", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 95
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/lib/src/ui/views/profile_view/profile_view.dart", "Dart", 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 262
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/pubspec.yaml", "YAML", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 22, 128
"/Users/carltonaikins/Desktop/Home/Programming/projects/elisha/scripts/license_tool.py", "Python", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 47
"Total", "-", 583, 117, 3933, 257, 26, 89, 8, 1098, 157, 14, 1, 30, 5, 6, 13, 327, 290, 1165, 8119
